Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
14832	-445.2193	-601.0127	155.7934	0.0275197	0.00855837	0.00517756	0.0103789	0.0130148	0.00528965	0.00836416	0.00370848	0.0140888	0.000615179	0.0126027	0.000515122	0.0131593	0.00199434	0.00722422	0.00168643	0.0186689	0.00681854	0.00029428	0.0111543	0.0148424	0.0209447	0.00660791	0.00400077	0.00303979	0.0282428	0.00287363	0.00851309	0.000375183	0.00612614	0.00281533	0.00498357	0.00162895	0.0221545	0.00623982	0.00748416	0.00472692	0.0146311	0.00194374	0.000552617	0.0135066	0.0172367	0.0213625	0.00578616	0.0125921	0.038714	0.0337111	0.0635332	0.0204162	0.000525781	0.0582027	0.0223376	0.00631728	0.0194381	0.0111184	0.0160375	0.0164081	0.00775319	0.00209869	0.0168497	0.0126012	0.00122549	0.00517274	0.0263499	0.0129088	0.0101332	0.0234243	0.0129969	0.000801	0.0290888	0.0243423	0.00480806	0.000816294	0.00346743	0.00926687	0.0616112	0.0280736	0.0211836	0.00362496	0.00220973	0.0391289	0.0085882	0.0041664	0.000677979	0.0158527	0.00788697	0.0147615	0.00591949	0.0266633	0.00452908	0.00982784	0.675368	1.05542	0.7623596	1.23764	0.111046	0.342364	0.715763	1.39711	2.92087	9.00531	1.589172	1.623434	0.1092515	0.0235288	0.00731726	0.00442672	0.0088738	0.0111274	0.00452256	0.00715121	0.00317069	0.0120457	0.000525967	0.010775	0.00044042	0.011251	0.00170513	0.00617658	0.00144187	0.0159616	0.00582973	0.000251604	0.0095367	0.01269	0.0179073	0.00564964	0.00342058	0.00259896	0.0241471	0.0024569	0.00727854	0.000320775	0.00523774	0.00240706	0.00426086	0.00139272	0.0189417	0.00533494	0.00639882	0.00404143	0.0125093	0.00166187	0.000472478	0.0115479	0.014737	0.0182645	0.00494706	0.010766	0.0330998	0.0288223	0.0543197	0.0174555	0.000449533	0.0497622	0.0190983	0.00540116	0.0166192	0.00950601	0.0137118	0.0140286	0.00662884	0.00179434	0.0144062	0.0107738	0.00104778	0.0044226	0.0225287	0.0110368	0.00866369	0.0200273	0.0111121	0.00068484	0.0248704	0.0208122	0.00411081	0.000697917	0.00296459	0.00792301	0.0526765	0.0240024	0.0181116	0.00309928	0.00188928	0.0334545	0.00734276	0.0035622	0.00057966	0.0135537	0.00674322	0.0126209	0.00506106	0.0227966	0.00387228	0.00840263	0.61882	0.38118	1.169615
14868	-434.087	-588.6584	154.5714	0.0104505	0.0120459	0.00256958	0.00119616	0.000677853	0.00162551	0.000591615	0.00966727	0.0101536	0.00142982	0.00307173	0.000338982	0.0134835	0.00124949	0.00448938	0.00246295	0.0161576	0.00304082	0.00694089	0.00984067	0.00535721	0.00913632	0.0018029	0.00147295	0.00395311	0.00472721	0.00136409	0.000818593	0.000802748	0.00282303	0.00122808	0.00256555	0.00152323	0.00385877	0.00424893	0.000713927	0.00306889	0.00284887	0.00121973	0.000814137	0.00781221	0.0016206	0.00303854	0.00754442	0.00611764	0.007586	0.0202324	0.0277139	0.00191469	0.000965079	0.036603	0.00162558	0.0023483	0.0156343	0.000939523	0.00307143	0.00932974	0.00513639	0.000686991	0.00969477	0.00689094	0.0011515	0.0014841	0.00120186	0.00325978	0.00667815	0.0105203	0.00665486	0.00322528	0.00434498	0.00517572	0.00313897	0.00250124	0.00114595	0.00497775	0.0224953	0.00182445	0.00709741	0.0010695	0.00118182	0.0206699	0.0009953	0.0026938	0.00519243	0.00852944	0.00303348	0.00438045	0.0121325	0.0087354	0.000366465	0.011492	2.20766	0.793815	0.760836	1.239164	0.0376677	0.202068	0.607194	1.64692	4.94884	26.5479	2.370908	1.628688	0.4748169	0.0205036	0.0236339	0.00504147	0.00234684	0.00132994	0.00318922	0.00116074	0.018967	0.0199212	0.00280529	0.00602669	0.000665077	0.0264543	0.00245148	0.00880809	0.00483226	0.0317009	0.00596603	0.0136179	0.0193072	0.0105108	0.0179253	0.00353726	0.00288991	0.00775593	0.0092747	0.00267631	0.00160607	0.00157498	0.00553874	0.00240948	0.00503356	0.00298856	0.00757084	0.00833632	0.00140071	0.00602111	0.00558943	0.00239309	0.00159732	0.0153274	0.00317959	0.00596156	0.014802	0.0120027	0.0148836	0.0396956	0.0543742	0.00375659	0.00189347	0.0718144	0.00318936	0.00460732	0.0306742	0.00184333	0.00602609	0.0183048	0.0100775	0.00134787	0.019021	0.0135199	0.00225921	0.00291178	0.00235802	0.00639563	0.0131024	0.0206406	0.0130567	0.00632795	0.00852478	0.0101547	0.00615861	0.00490738	0.00224833	0.00976625	0.0441354	0.00357954	0.013925	0.00209834	0.0023187	0.040554	0.00195276	0.00528519	0.0101875	0.0167346	0.00595164	0.00859437	0.0238038	0.0171387	0.000718998	0.0225471	0.619582	0.380418	0.5096886
14904	-430.4164	-584.7675	154.3511	0.00253128	0.0469858	0.00210618	0.0101195	0.00214927	0.0100497	0.0356897	0.0135677	0.0210707	0.00100854	0.0139631	0.00104683	0.00231299	0.000111907	0.0120207	0.018238	0.00247142	0.0257784	0.00521815	0.00876906	0.00555028	0.00120398	0.00336439	0.0102101	0.00144371	0.0129108	0.00164512	0.0141556	0.00374442	0.0134081	0.0139267	0.00419188	0.00141476	0.00732297	0.00435081	0.0100328	0.00789463	0.0053556	0.0182949	0.00370478	0.0039375	0.00368616	0.0133672	0.0065968	0.00486474	0.0181659	0.0191258	0.00755799	0.00426108	0.0128247	0.00521071	0.0524871	0.08957	0.00953196	0.0016849	0.0148842	0.00986656	0.00223714	0.0196501	0.0194864	0.0129254	0.00257346	0.00403729	0.00243162	0.0181536	0.0126027	0.00314776	0.0104601	0.00842746	0.00524109	0.0394166	0.00975593	0.0229919	0.0040095	0.00666393	0.00990033	0.00727574	0.0104138	0.0224278	0.0154455	0.00765352	0.00963918	0.00965488	0.00836048	0.0170716	0.0059487	0.0147392	0.00657702	0.0116712	0.0182671	0.014664	2.77315	0.697268	0.7538017	1.246198	0.0714029	0.276029	0.669249	1.49421	3.62281	14.005	1.908481	1.653218	0.6790276	0.00240873	0.0447109	0.00200421	0.0096295	0.00204521	0.00956316	0.0339617	0.0129108	0.0200505	0.000959706	0.0132871	0.000996143	0.00220101	0.000106489	0.0114387	0.0173549	0.00235176	0.0245303	0.0049655	0.00834449	0.00528155	0.00114568	0.0032015	0.00971572	0.00137381	0.0122857	0.00156547	0.0134702	0.00356313	0.0127589	0.0132524	0.00398892	0.00134626	0.00696842	0.00414016	0.00954707	0.0075124	0.00509629	0.0174092	0.00352541	0.00374686	0.00350768	0.01272	0.0062774	0.00462921	0.0172863	0.0181998	0.00719205	0.00405477	0.0122038	0.00495842	0.0499458	0.0852333	0.00907045	0.00160332	0.0141635	0.00938885	0.00212883	0.0186987	0.0185429	0.0122996	0.00244886	0.00384182	0.00231388	0.0172747	0.0119925	0.00299535	0.00995365	0.00801943	0.00498733	0.0375082	0.00928358	0.0218787	0.00381538	0.00634128	0.00942099	0.00692347	0.00990958	0.021342	0.0146977	0.00728296	0.00917248	0.00918742	0.00795569	0.016245	0.00566068	0.0140256	0.00625858	0.0111061	0.0173827	0.013954	0.623099	0.376901	1.050881
14940	-435.0232	-589.9151	154.8919	0.000268258	0.0342452	0.0100207	0.00853547	0.000789837	0.00823996	0.00515503	0.0131647	0.0194076	0.000926049	0.00469351	0.00205737	0.0079175	0.00106644	0.0215147	0.0139979	0.00954981	0.0107687	0.0163163	0.00233186	0.00423314	0.00173258	0.002978	0.0105	0.00208721	0.0032087	0.000126069	0.000378174	0.0018099	0.00625941	0.00124774	0.00495266	0.00221115	0.00567118	0.00337318	0.00724007	0.00521266	0.00537348	0.00586532	0.00419829	0.00284253	0.00244197	0.00202322	0.00605725	0.0124101	0.0134499	0.0135044	0.00223101	0.00584299	0.00681755	0.00716999	0.0407916	0.0649676	0.00777341	0.01156	0.00145698	0.0104759	0.00611713	0.0180429	0.035865	0.0110199	0.0308043	0.00744345	0.00133354	0.0149156	0.00579878	0.00191761	0.007234	0.002339	0.00421641	0.0133446	0.00480833	0.0341595	0.00844467	0.00473084	0.00533039	0.00243132	0.00494944	0.0228998	0.00846037	0.00314118	0.0102371	0.000258221	0.00756259	0.0229535	0.0121434	0.00364724	0.00644485	0.00735463	0.0169708	0.0199243	1.68093	0.883743	0.6979565	1.302043	0.0613007	0.256238	0.653895	1.5293	3.90262	16.313	2.018782	1.865508	0.324742	0.000316086	0.0403508	0.0118073	0.0100573	0.000930658	0.00970907	0.00607413	0.0155119	0.0228678	0.00109115	0.00553031	0.00242418	0.00932912	0.00125658	0.0253506	0.0164936	0.0112524	0.0126886	0.0192253	0.00274761	0.00498787	0.00204148	0.00350896	0.012372	0.00245934	0.00378078	0.000148546	0.000445599	0.00213259	0.0073754	0.0014702	0.00583568	0.00260538	0.0066823	0.00397459	0.00853091	0.00614203	0.00633152	0.00691105	0.00494681	0.00334933	0.00287735	0.00238394	0.00713721	0.0146227	0.0158478	0.0159121	0.00262878	0.00688474	0.00803306	0.00844833	0.0480644	0.0765508	0.00915933	0.0136211	0.00171675	0.0123437	0.00720776	0.0212598	0.0422594	0.0129847	0.0362965	0.00877055	0.0015713	0.0175749	0.00683265	0.00225951	0.00852376	0.00275602	0.00496815	0.0157238	0.00566561	0.0402499	0.00995028	0.0055743	0.00628075	0.00286481	0.00583188	0.0269826	0.00996878	0.00370122	0.0120623	0.000304259	0.00891093	0.0270458	0.0143085	0.00429751	0.0075939	0.00866589	0.0199965	0.0234766	0.651022	0.348978	0.8486869
14976	-435.1181	-588.9916	153.8735	0.000851436	0.00586384	0.00075709	0.00419159	0.00055298	0.00205413	0.00692249	0.00158937	0.00897505	5.22426e-05	0.0016837	0.00155485	0.0137672	0.00258813	0.00588864	0.0107092	0.00156225	0.00565684	0.00975257	0.00290219	0.0054082	0.000980784	0.00356433	0.00377147	0.00324234	0.0104421	0.00221098	0.000560286	0.00428602	0.00876983	0.00461572	0.00233986	0.0013867	0.00217632	0.00231542	0.00447028	0.0007417	0.00687463	0.00261711	0.00107923	0.00234256	0.00190559	0.00371848	0.00734577	0.00659256	0.00622312	0.0115363	0.00247842	0.00219559	0.00197544	0.0024623	0.0159849	0.0398337	0.00126351	0.00323194	2.24411e-05	0.00589229	0.00321336	0.00828111	0.00442044	0.00281101	0.00312388	0.0034199	0.00219302	0.0029148	0.00142894	0.00264426	0.00588638	0.001174	0.000613276	0.0198827	0.00145884	0.00602375	0.00130915	0.00222148	0.0043371	0.000398552	0.0025003	0.00943444	0.00652577	0.0001847	0.000781839	0.000104192	0.00397267	0.00153721	0.0010381	0.0011007	0.00172006	0.00386343	0.00891484	0.0155614	0.214566	1.1341	0.2517382	1.748262	0.0340089	0.192245	0.597827	1.67272	5.20171	29.4041	2.444792	6.944761	0.03230156	0.00207804	0.0143115	0.00184778	0.0102301	0.00134962	0.00501337	0.0168953	0.00387907	0.0219048	0.000127505	0.00410928	0.00379481	0.0336007	0.00631668	0.014372	0.0261373	0.00381288	0.0138063	0.0238025	0.00708319	0.0131994	0.00239373	0.00869922	0.00920477	0.00791337	0.0254854	0.0053962	0.00136745	0.0104606	0.0214039	0.0112653	0.00571074	0.00338442	0.00531159	0.00565109	0.0109103	0.00181022	0.0167784	0.00638741	0.002634	0.00571732	0.00465084	0.00907545	0.0179283	0.01609	0.0151884	0.028156	0.00604891	0.00535863	0.00482132	0.00600957	0.0390132	0.0972195	0.00308376	0.00788798	5.47704e-05	0.0143809	0.00784264	0.0202112	0.0107887	0.00686065	0.00762425	0.00834673	0.00535237	0.00711395	0.00348751	0.00645367	0.0143665	0.0028653	0.00149678	0.0485264	0.00356049	0.0147018	0.00319516	0.00542182	0.0105853	0.000972719	0.00610232	0.023026	0.015927	0.000450785	0.00190818	0.000254294	0.00969583	0.00375177	0.00253363	0.00268642	0.00419805	0.00942922	0.0217579	0.0379797	0.874131	0.125869	0.4097298
15012	-441.2026	-596.7841	155.5815	0.00188461	0.0353754	0.00217931	0.00633881	0.00306059	0.00822298	0.0128575	0.00130341	0.0230553	3.05629e-05	0.00841531	0.00418949	0.00927348	0.00267627	0.0118103	0.0227232	0.00686258	0.000382818	0.00218938	0.0119844	0.00537631	0.000181459	0.000708654	0.00486827	0.0027603	0.0162373	0.00343802	0.00162666	0.00294433	0.0110411	0.0151106	0.00206235	0.000403815	0.0132931	0.00950609	0.00519643	0.00432959	0.00857669	0.0105711	0.00510478	0.00231316	0.00333821	0.000657208	0.0114225	0.00443796	0.00399325	0.0257598	0.0108912	0.00429683	0.00623104	0.00162432	0.0239538	0.0429062	0.0001474	0.00165295	3.53963e-05	0.00807654	0.00188978	0.00433619	0.0129162	0.00835468	0.00989124	0.0020445	0.0100231	0.00494447	0.009681	0.00155308	0.00234322	0.00233975	0.000692271	0.0201742	0.00154545	0.0157675	0.00789865	0.010879	0.0105589	0.00110683	0.00728521	0.00877351	0.00473703	0.000813809	0.0052116	0.00154025	0.00593607	0.00626985	0.00109209	0.00218739	0.00844036	0.0123915	0.00616639	0.00822682	0.775762	1.03828	0.6946283	1.305372	0.0624546	0.258579	0.655753	1.52497	3.86729	16.0116	2.005299	1.879238	0.1275635	0.00282169	0.0529649	0.00326291	0.00949063	0.00458239	0.0123116	0.0192506	0.0019515	0.034519	4.57595e-05	0.0125996	0.00627261	0.0138845	0.00400698	0.0176827	0.0340218	0.0102748	0.000573164	0.003278	0.0179434	0.00804954	0.000271684	0.00106101	0.0072889	0.00413278	0.0243108	0.00514749	0.00243547	0.00440832	0.0165311	0.022624	0.0030878	0.000604601	0.0199028	0.0142328	0.00778022	0.00648237	0.0128412	0.0158274	0.007643	0.00346331	0.00499805	0.000983989	0.017102	0.00664462	0.00597879	0.0385683	0.0163066	0.00643332	0.00932927	0.00243197	0.0358642	0.0642402	0.00022069	0.00247484	5.29962e-05	0.0120924	0.00282942	0.00649225	0.0193384	0.0125088	0.0148094	0.00306108	0.0150069	0.00740299	0.0144946	0.00232531	0.00350833	0.00350313	0.00103648	0.0302053	0.00231389	0.0236075	0.0118261	0.0162883	0.015809	0.00165717	0.0109076	0.0131359	0.0070924	0.00121845	0.00780293	0.0023061	0.00888762	0.00938738	0.0016351	0.00327501	0.0126371	0.0185529	0.00923248	0.0123174	0.652686	0.347314	0.6679024
15048	-439.717	-595.2688	155.5517	0.00488748	0.0370131	0.00255519	0.011148	0.0079922	0.0111973	0.00372058	0.00408261	0.0304328	0.00838102	0.00864083	0.00805845	0.0161618	0.000484599	0.00133694	0.0156569	0.00445878	0.0132435	0.0177466	0.014606	0.0167929	0.00643202	8.01879e-05	0.0110417	0.00488638	0.0257635	0.000185566	0.000644072	0.000867955	0.0126628	0.00573922	0.00220316	0.00354402	0.00552149	0.00777631	0.0147855	0.0147008	0.0109241	0.0101691	0.00164706	0.000281033	0.0361097	0.00416556	0.0104672	0.0102646	0.00882818	0.0616588	0.0350307	0.00199648	0.00177941	0.0785302	0.0253886	0.0122718	0.0085068	0.000881981	0.000484176	0.0105606	0.0271858	0.00183957	0.0462921	0.0269838	0.00635422	0.0025839	0.00366961	0.00146959	0.0106987	0.00998444	0.00280557	0.00313241	0.0073554	0.00542105	0.00236722	0.00401609	0.0146559	0.0115154	0.0113931	0.00389224	0.000492341	0.0162417	0.00662062	0.0194165	0.00194103	0.00518063	0.041497	0.00127093	0.00865929	0.00347757	0.0132835	0.00736864	0.00468685	0.0208111	1.69776	0.88087	1.030887	0.9691128	0.0718839	0.276934	0.669933	1.49269	3.61097	13.9113	1.903626	0.9400765	0.3290629	0.00469976	0.0355915	0.00245705	0.0107199	0.00768523	0.0107672	0.00357768	0.0039258	0.0292639	0.00805912	0.00830895	0.00774894	0.0155411	0.000465987	0.00128559	0.0150556	0.00428753	0.0127349	0.017065	0.014045	0.016148	0.00618498	7.7108e-05	0.0106176	0.00469871	0.0247739	0.000178438	0.000619334	0.000834619	0.0121764	0.00551879	0.00211854	0.0034079	0.00530942	0.00747764	0.0142176	0.0141361	0.0105045	0.00977854	0.0015838	0.000270239	0.0347228	0.00400557	0.0100651	0.00987032	0.00848911	0.0592906	0.0336852	0.0019198	0.00171106	0.075514	0.0244135	0.0118005	0.00818007	0.000848106	0.00046558	0.010155	0.0261417	0.00176892	0.0445141	0.0259474	0.00611017	0.00248466	0.00352867	0.00141315	0.0102878	0.00960096	0.00269781	0.0030121	0.00707289	0.00521283	0.0022763	0.00386184	0.0140929	0.0110731	0.0109555	0.00374275	0.000473431	0.0156178	0.00636633	0.0186707	0.00186648	0.00498165	0.0399032	0.00122212	0.0083267	0.00334401	0.0127733	0.00708562	0.00450683	0.0200118	0.484556	0.515444	1.039942
15084	-442.3645	-596.9632	154.5987	0.00948327	0.0437907	0.00403381	0.0237754	0.00290702	0.0102119	0.00239747	0.00445407	0.0280656	0.0029526	0.00506246	0.0218444	0.013681	0.0015316	0.0116124	0.018214	0.0102143	0.000665812	0.021977	0.00971882	0.0240163	5.38527e-05	0.001645	0.0291287	0.000948322	0.00339918	0.00884679	0.0199438	0.00744879	0.00888114	0.00608477	0.0358894	0.000362537	0.0218567	0.00826151	0.0383161	0.0089066	0.0137207	0.000297395	0.00336911	0.00647213	0.00580208	0.0380752	0.00518866	0.0269666	0.0201863	0.0410203	0.0143106	0.00164867	0.00554884	0.0133754	0.0837172	0.0961049	0.0253598	0.0112352	0.00401086	0.0100334	0.00308142	0.00601914	0.016021	0.0145532	0.00829178	0.00681536	0.0048218	0.00476681	0.0305235	0.00190119	0.00359172	0.00755024	0.00615487	0.0488703	0.00258909	0.013138	0.0132145	0.0232954	0.0114378	0.00286094	0.0178237	0.0409361	0.000784803	0.0094066	0.00829096	0.00528813	0.000466131	0.00642973	0.000319076	0.0306034	0.00607002	0.0181319	0.0132167	0.0247063	0.414417	1.09998	0.374178	1.625822	0.110277	0.341207	0.715007	1.39859	2.93077	9.06805	1.594192	4.34505	0.06432318	0.00724468	0.0334536	0.0030816	0.0181631	0.0022208	0.00780131	0.00183153	0.00340265	0.0214405	0.00225562	0.00386743	0.0166879	0.0104515	0.00117005	0.00887121	0.0139145	0.00780315	0.000508643	0.0167892	0.00742463	0.0183471	4.11404e-05	0.00125669	0.0222527	0.000724464	0.00259678	0.00675845	0.0152359	0.00569045	0.00678469	0.00464842	0.0274174	0.000276958	0.0166973	0.00631132	0.0292713	0.00680413	0.0104818	0.000227193	0.00257381	0.00494434	0.00443246	0.0290873	0.00396384	0.020601	0.0154212	0.0313372	0.0109325	0.00125949	0.004239	0.0102181	0.0639552	0.0734186	0.0193734	0.00858307	0.00306407	0.00766492	0.00235403	0.00459828	0.0122391	0.0111178	0.00633445	0.00520655	0.00368358	0.00364157	0.0233182	0.0014524	0.00274387	0.00576795	0.00470197	0.0373341	0.00197792	0.0100366	0.0100951	0.0177964	0.00873781	0.00218559	0.0136163	0.0312728	0.000599545	0.00718611	0.00633382	0.00403983	0.000356098	0.00491195	0.000243756	0.0233793	0.00463715	0.0138517	0.0100968	0.0188742	0.812911	0.187089	1.308998
15120	-433.359	-588.102	154.743	0.00245355	0.00500109	0.00406123	0.0175727	0.0011346	0.00754773	0.00383132	0.00317176	0.0161868	0.00124625	0.00374172	0.0160774	0.0169552	0.00240383	0.0104634	0.0115361	0.000527191	0.00133144	0.0129171	0.0104016	0.00482395	7.28402e-06	0.000340893	0.0227872	0.0042433	0.00139826	0.00184293	0.0147407	0.00364296	0.0152525	0.00493759	0.0182956	0.0011337	0.0202848	0.00500503	0.0199788	0.00214512	0.0143477	7.00815e-05	0.00230539	0.00663627	0.00658904	0.0272358	0.013136	0.01884	0.00702192	0.038157	0.0176039	0.00100593	0.0138266	0.0269629	0.0210222	0.0971348	0.0532691	0.00112649	0.00196888	0.0139657	0.00669213	0.00129474	0.00221725	0.0163614	0.0067673	0.0265934	0.00319425	0.00152692	0.00706282	6.60221e-05	0.00127949	0.00509356	0.0244017	0.0361206	0.000974136	0.00418349	0.00402438	0.0202031	0.0160159	0.00279521	0.0117499	0.0294225	0.0103479	0.0088102	0.000790386	0.000618011	0.0033971	0.00476113	0.00219288	0.0516217	0.00279737	0.00720871	0.0459697	0.0166821	1.11735	0.979965	0.5016911	1.498309	0.0905995	0.310019	0.693941	1.44105	3.22561	11.0376	1.73631	2.986517	0.1946669	0.00232589	0.00474088	0.00384993	0.0166584	0.00107556	0.00715502	0.00363198	0.00300674	0.0153446	0.00118141	0.00354704	0.0152409	0.016073	0.00227876	0.00991902	0.0109359	0.000499761	0.00126217	0.0122451	0.00986038	0.00457296	6.90503e-06	0.000323156	0.0216016	0.00402252	0.00132551	0.00174704	0.0139737	0.00345342	0.0144589	0.00468069	0.0173437	0.00107471	0.0192294	0.00474462	0.0189393	0.00203351	0.0136012	6.64352e-05	0.00218544	0.00629098	0.00624621	0.0258188	0.0124525	0.0178597	0.00665656	0.0361717	0.0166879	0.000953591	0.0131072	0.02556	0.0199284	0.0920809	0.0504975	0.00106788	0.00186644	0.0132391	0.00634394	0.00122737	0.00210189	0.0155101	0.0064152	0.0252098	0.00302806	0.00144747	0.00669534	6.2587e-05	0.00121292	0.00482854	0.0231321	0.0342412	0.000923451	0.00396582	0.00381499	0.0191519	0.0151826	0.00264977	0.0111386	0.0278916	0.00980953	0.0083518	0.000749262	0.000585856	0.00322035	0.00451341	0.00207878	0.0489358	0.00265182	0.00683364	0.0435779	0.0158141	0.749154	0.250846	1.054886
15156	-452.2989	-605.8858	153.587	0.00542287	0.00199759	0.00159703	0.00123023	0.000715194	0.00536701	0.00263953	0.0115458	0.00430927	0.00126105	0.0282888	0.0111269	0.0213171	0.00387938	0.0205592	0.0200074	0.000967401	0.00157919	0.0173961	0.0064467	0.00970244	2.93951e-05	0.000457906	0.00408872	0.00968266	0.00673154	0.00223851	0.0133366	0.00360806	0.0122211	0.00516489	0.0196907	0.00106208	0.00653458	0.00454154	0.0154017	0.0178169	0.00905652	0.00118465	0.00245247	0.0037026	0.0128231	0.015154	0.0124156	0.0133185	0.0208933	0.0119904	0.0035642	0.00448328	0.00930572	0.0286831	0.055236	0.149206	0.0119229	0.00772699	0.00147957	0.0148567	0.0292384	0.021947	0.000552003	0.00735106	0.0165659	0.0414861	0.0128459	0.00658751	0.00454881	7.02343e-05	0.00146065	0.0077056	0.0116229	0.0403609	0.00548499	0.0203273	0.002481	0.00702539	0.0250377	0.00238365	0.00427146	0.00491266	0.0142664	0.00800978	0.00506692	0.0146628	0.00269473	0.00316419	0.000674544	0.0188868	0.00363184	0.0189801	0.0347204	0.0102198	2.57147	0.731701	0.4879895	1.512011	0.0651362	0.263936	0.659961	1.51524	3.7888	15.3525	1.9749	3.098449	0.6000144	0.00493587	0.0018182	0.00145361	0.00111975	0.000650966	0.00488503	0.00240249	0.0105089	0.00392228	0.0011478	0.0257484	0.0101276	0.0194027	0.003531	0.0187129	0.0182107	0.000880525	0.00143737	0.0158339	0.00586776	0.00883112	2.67553e-05	0.000416784	0.00372154	0.00881311	0.00612702	0.00203748	0.0121389	0.00328404	0.0111236	0.00470106	0.0179224	0.000966704	0.00594775	0.00413369	0.0140186	0.0162169	0.00824321	0.00107826	0.00223223	0.00337009	0.0116716	0.0137931	0.0113006	0.0121224	0.019017	0.0109136	0.00324412	0.00408066	0.00847003	0.0261073	0.0502755	0.135807	0.0108522	0.00703308	0.0013467	0.0135225	0.0266127	0.019976	0.000502431	0.00669091	0.0150782	0.0377605	0.0116923	0.00599592	0.00414031	6.39269e-05	0.00132948	0.0070136	0.0105791	0.0367363	0.00499242	0.0185018	0.0022582	0.00639448	0.0227893	0.00216959	0.00388787	0.00447148	0.0129852	0.00729047	0.00461189	0.013346	0.00245273	0.00288003	0.000613967	0.0171907	0.00330568	0.0172756	0.0316024	0.009302	0.756005	0.243995	1.098665
